gender,ethnicity,birth,stark,star1,star2,star3,readk,read1,read2,read3,mathk,math1,math2,math3,lunchk,lunch1,lunch2,lunch3,schoolk,school1,school2,school3,degreek,degree1,degree2,degree3,ladderk,ladder1,ladder2,ladder3,experiencek,experience1,experience2,experience3,tethnicityk,tethnicity1,tethnicity2,tethnicity3,systemk,system1,system2,system3,schoolidk,schoolid1,schoolid2,schoolid3
male,cauc,1980 Q3,small,NA,NA,NA,403,NA,NA,NA,423,NA,NA,NA,non-free,NA,NA,NA,urban,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,11,NA,NA,NA,cauc,NA,NA,NA,27,NA,NA,NA,60,NA,NA,NA
female,afam,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,445,590,650,675,513,557,611,618,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,master,master,master,level1,level1,notladder,level1,8,13,20,19,cauc,cauc,cauc,afam,38,38,38,38,74,74,74,74
female,cauc,1979 Q4,small,small,small,small,522,590,684,728,626,592,721,672,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,11,31,14,14,cauc,cauc,cauc,cauc,8,8,8,8,11,11,11,11
female,cauc,1980 Q2,regular+aide,regular+aide,regular+aide,regular+aide,437,571,622,670,478,518,593,614,free,free,free,free,rural,rural,rural,rural,bachelor,master,bachelor,master,level1,level1,level1,level2,9,11,7,17,cauc,afam,cauc,cauc,21,21,21,21,49,49,49,49
female,cauc,1980 Q2,small,small,small,small,467,571,618,610,576,512,699,655,non-free,free,free,free,rural,rural,rural,rural,specialist,bachelor,master,bachelor,level2,probation,level1,level1,8,1,8,9,cauc,cauc,cauc,cauc,14,14,14,14,38,38,38,38
male,cauc,1979 Q4,NA,NA,small,NA,NA,NA,562,NA,NA,NA,570,NA,NA,NA,non-free,NA,NA,NA,suburban,NA,NA,NA,master,NA,NA,NA,apprentice,NA,NA,NA,15,NA,NA,NA,afam,NA,NA,NA,17,NA,NA,NA,41,NA
male,cauc,1979 Q3,NA,NA,NA,regular+aide,NA,NA,NA,614,NA,NA,NA,636,NA,NA,NA,free,NA,NA,NA,suburban,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,21,NA,NA,NA,cauc,NA,NA,NA,22,NA,NA,NA,52
female,afam,1980 Q2,regular+aide,NA,NA,NA,398,NA,NA,NA,429,NA,NA,NA,free,NA,NA,NA,urban,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,17,NA,NA,NA,cauc,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA
male,afam,1980 Q3,regular,NA,NA,NA,408,NA,NA,NA,439,NA,NA,NA,free,NA,NA,NA,inner-city,NA,NA,NA,bachelor,NA,NA,NA,apprentice,NA,NA,NA,1,NA,NA,NA,afam,NA,NA,NA,11,NA,NA,NA,22,NA,NA,NA
female,afam,1980 Q3,regular+aide,regular+aide,regular+aide,regular+aide,NA,478,542,616,NA,481,545,580,free,free,free,free,inner-city,inner-city,inner-city,inner-city,master,bachelor,master,master,level1,apprentice,notladder,notladder,10,5,13,3,afam,cauc,cauc,afam,11,11,11,11,28,28,28,28
female,afam,1979 Q4,regular,regular,regular+aide,regular+aide,450,485,568,624,576,526,632,596,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,bachelor,NA,probation,level1,level1,6,5,35,25,afam,cauc,afam,afam,11,11,11,11,27,27,27,27
female,cauc,1980 Q3,NA,regular+aide,NA,NA,NA,426,NA,NA,NA,441,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,bachelor,NA,NA,NA,apprentice,NA,NA,NA,2,NA,NA,NA,cauc,NA,NA,NA,19,NA,NA,NA,47,NA,NA
female,cauc,1979 Q4,regular+aide,small,small,small,407,495,555,552,484,553,520,549,non-free,non-free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,master,bachelor,bachelor,level1,probation,probation,apprentice,9,2,0,1,cauc,cauc,cauc,cauc,22,22,22,22,53,53,53,53
male,cauc,1980 Q2,small,NA,NA,NA,434,NA,NA,NA,473,NA,NA,NA,non-free,NA,NA,NA,suburban,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,11,NA,NA,NA,cauc,NA,NA,NA,28,NA,NA,NA,61,NA,NA,NA
female,afam,1979 Q4,NA,regular+aide,regular+aide,NA,NA,540,577,NA,NA,572,570,NA,NA,free,free,NA,NA,suburban,suburban,NA,NA,bachelor,master,NA,NA,level1,level1,NA,NA,6,21,NA,NA,cauc,cauc,NA,NA,22,22,NA,NA,51,51,NA
male,cauc,1980 Q1,regular,regular,regular,regular,451,544,579,593,478,549,607,629,free,non-free,free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,master,level1,level1,level1,level1,20,19,18,6,cauc,cauc,cauc,cauc,31,31,31,31,64,64,64,64
female,cauc,1980 Q2,NA,regular,regular,regular,NA,492,591,NA,NA,529,574,593,NA,free,free,free,NA,rural,rural,rural,NA,bachelor,bachelor,bachelor,NA,level1,level1,level1,NA,16,25,4,NA,cauc,cauc,cauc,NA,8,8,8,NA,11,11,11
female,afam,1980 Q3,NA,regular,regular,small,NA,492,554,629,NA,529,543,604,NA,free,free,free,NA,inner-city,inner-city,inner-city,NA,master,bachelor,bachelor,NA,level1,probation,notladder,NA,21,2,22,NA,cauc,cauc,cauc,NA,11,11,11,NA,14,14,14
male,cauc,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,451,629,643,626,528,553,615,639,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master,bachelor,master,master,level1,apprentice,notladder,level1,8,1,22,15,cauc,cauc,cauc,cauc,28,28,28,28,61,61,61,61
male,afam,1980 Q3,regular+aide,regular+aide,NA,NA,428,629,NA,NA,500,481,NA,NA,free,free,NA,NA,suburban,suburban,NA,NA,bachelor,bachelor,NA,NA,level1,level1,NA,NA,5,19,NA,NA,afam,cauc,NA,NA,11,11,NA,NA,21,21,NA,NA
male,cauc,1978 Q3,NA,NA,NA,regular,NA,NA,NA,606,NA,NA,NA,626,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,7,NA,NA,NA,cauc,NA,NA,NA,35,NA,NA,NA,69
female,cauc,1980 Q3,small,NA,NA,NA,450,NA,NA,NA,449,NA,NA,NA,free,NA,NA,NA,suburban,NA,NA,NA,bachelor,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,cauc,NA,NA,NA,18,NA,NA,NA,44,NA,NA,NA
female,cauc,1980 Q3,small,small,small,small,419,527,622,647,444,510,584,606,free,free,free,free,rural,rural,rural,rural,master,bachelor,phd,master,level1,level3,level3,level1,6,19,12,3,cauc,cauc,cauc,cauc,15,15,15,15,39,39,39,39
female,cauc,1978 Q3,NA,NA,regular+aide,regular+aide,NA,NA,591,NA,NA,NA,510,NA,NA,NA,free,free,NA,NA,inner-city,inner-city,NA,NA,master,bachelor,NA,NA,level1,level1,NA,NA,10,7,NA,NA,cauc,cauc,NA,NA,22,22,NA,NA,53,53
female,cauc,1980 Q1,regular,regular,regular,NA,428,483,573,NA,473,538,568,NA,non-free,free,free,NA,rural,rural,rural,NA,master,master,bachelor,NA,level1,level1,probation,NA,6,42,0,NA,cauc,cauc,cauc,NA,30,30,30,NA,63,63,63,NA
female,cauc,1979 Q4,regular+aide,regular,regular,regular,518,564,604,639,494,535,579,645,non-free,non-free,NA,non-free,suburban,suburban,suburban,suburban,master,master,bachelor,bachelor,level1,level3,level1,probation,14,18,12,22,cauc,cauc,cauc,afam,12,12,12,12,36,36,36,36
male,afam,1978 Q4,NA,regular,regular,NA,NA,436,523,NA,NA,465,523,NA,NA,free,free,NA,NA,inner-city,inner-city,NA,NA,bachelor,bachelor,NA,NA,NA,level1,NA,NA,15,4,NA,NA,afam,cauc,NA,NA,11,11,NA,NA,19,19,NA
female,afam,1980 Q3,small,small,small,small,439,540,569,NA,429,507,552,NA,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,master,bachelor,NA,level1,level1,level1,14,4,26,7,afam,afam,afam,cauc,11,11,11,11,33,33,33,33
male,afam,1980 Q3,NA,NA,small,small,NA,NA,547,588,NA,NA,559,634,NA,NA,free,free,NA,NA,suburban,suburban,NA,NA,bachelor,bachelor,NA,NA,level1,level2,NA,NA,23,14,NA,NA,cauc,afam,NA,NA,11,11,NA,NA,17,17
female,cauc,1979 Q3,NA,NA,regular,NA,NA,NA,637,NA,NA,NA,615,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,12,NA,NA,NA,cauc,NA,NA,NA,1,NA,NA,NA,1,NA
male,afam,1980 Q1,small,NA,NA,NA,418,NA,NA,NA,399,NA,NA,NA,free,NA,NA,NA,inner-city,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,6,NA,NA,NA,cauc,NA,NA,NA,11,NA,NA,NA,28,NA,NA,NA
female,cauc,1980 Q1,small,NA,small,NA,445,NA,530,NA,489,NA,548,NA,non-free,NA,free,NA,rural,NA,rural,NA,master,NA,master,NA,level1,NA,level1,NA,8,NA,11,NA,cauc,NA,cauc,NA,24,NA,24,NA,57,NA,57,NA
male,cauc,1979 Q4,regular,regular+aide,regular+aide,regular+aide,431,503,588,595,489,538,574,614,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master,bachelor,master,master,level1,apprentice,notladder,level1,22,1,22,15,cauc,cauc,cauc,cauc,28,28,28,28,61,61,61,61
female,afam,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,430,548,622,680,439,523,568,636,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,master,NA,probation,level1,level2,12,2,9,28,afam,afam,cauc,cauc,11,11,11,11,20,20,20,20
male,cauc,1980 Q2,regular+aide,NA,regular+aide,regular+aide,431,NA,602,610,459,NA,607,667,free,NA,non-free,free,rural,NA,rural,rural,master,NA,master,bachelor,level1,NA,level1,level1,5,NA,20,9,cauc,NA,cauc,cauc,12,NA,12,12,34,NA,34,34
male,cauc,1980 Q3,small,small,small,small,503,579,684,693,602,542,659,700,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,bachelor,level1,notladder,level1,level1,16,23,33,15,afam,cauc,cauc,cauc,22,22,22,22,51,51,51,51
female,afam,1979 Q4,NA,NA,NA,small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,suburban,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,20,NA,NA,NA,cauc,NA,NA,NA,22,NA,NA,NA,54
female,cauc,1979 Q2,NA,NA,NA,small,NA,NA,NA,560,NA,NA,NA,552,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,bachelor,NA,NA,NA,notladder,NA,NA,NA,28,NA,NA,NA,cauc,NA,NA,NA,1,NA,NA,NA,1
female,cauc,1979 Q4,small,small,small,small,467,571,593,622,559,567,565,634,free,free,free,non-free,rural,rural,rural,rural,bachelor,master,master,bachelor,level1,level3,level1,level1,4,26,4,5,cauc,cauc,cauc,cauc,5,5,5,5,7,7,7,7
male,cauc,1980 Q2,regular,small,NA,NA,421,540,NA,NA,454,526,NA,NA,non-free,non-free,NA,NA,suburban,suburban,NA,NA,bachelor,master,NA,NA,probation,notladder,NA,NA,14,16,NA,NA,cauc,cauc,NA,NA,18,18,NA,NA,42,43,NA,NA
female,cauc,1979 Q3,NA,NA,NA,small,NA,NA,NA,608,NA,NA,NA,589,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,15,NA,NA,NA,afam,NA,NA,NA,21,NA,NA,NA,50
male,cauc,1979 Q4,NA,regular+aide,regular+aide,NA,NA,604,732,NA,NA,592,659,NA,NA,non-free,non-free,NA,NA,rural,rural,NA,NA,master,bachelor,NA,NA,level1,level1,NA,NA,11,6,NA,NA,cauc,afam,NA,NA,24,24,NA,NA,57,57,NA
male,afam,1978 Q2,NA,NA,NA,regular+aide,NA,NA,NA,525,NA,NA,NA,NA,NA,NA,NA,free,NA,NA,NA,inner-city,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,30,NA,NA,NA,afam,NA,NA,NA,11,NA,NA,NA,19
male,cauc,1979 Q4,small,small,small,NA,443,524,NA,NA,513,562,NA,NA,free,free,free,NA,rural,rural,rural,NA,bachelor,bachelor,bachelor,NA,level1,level1,level1,NA,19,7,11,NA,cauc,cauc,cauc,NA,31,31,31,NA,64,64,64,NA
male,cauc,1979 Q4,small,small,NA,NA,413,505,NA,NA,459,518,NA,NA,free,free,NA,NA,rural,rural,NA,NA,bachelor,master,NA,NA,level1,level1,NA,NA,8,14,NA,NA,cauc,cauc,NA,NA,6,6,NA,NA,8,8,NA,NA
female,afam,1979 Q3,NA,NA,NA,small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,free,NA,NA,NA,inner-city,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,11,NA,NA,NA,cauc,NA,NA,NA,11,NA,NA,NA,15
male,afam,1980 Q2,regular+aide,regular,NA,NA,416,431,NA,NA,439,451,NA,NA,free,free,NA,NA,inner-city,inner-city,NA,NA,bachelor,bachelor,NA,NA,apprentice,probation,NA,NA,0,0,NA,NA,cauc,cauc,NA,NA,11,11,NA,NA,32,32,NA,NA
male,cauc,1980 Q3,regular+aide,regular,regular,NA,414,483,517,NA,454,510,500,NA,free,free,non-free,NA,rural,rural,rural,NA,bachelor,bachelor,bachelor,NA,level1,level1,apprentice,NA,13,7,1,NA,cauc,cauc,cauc,NA,33,33,33,NA,67,67,67,NA
female,afam,1979 Q4,small,NA,NA,NA,463,NA,NA,NA,520,NA,NA,NA,non-free,NA,NA,NA,inner-city,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,8,NA,NA,NA,cauc,NA,NA,NA,11,NA,NA,NA,28,NA,NA,NA
male,cauc,1980 Q1,regular,regular,regular,regular,500,579,622,647,513,553,626,667,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level3,level1,level1,level1,16,5,31,8,cauc,cauc,cauc,cauc,34,34,34,34,68,68,68,68
male,cauc,1980 Q1,regular+aide,regular,regular,regular,405,536,627,610,484,567,639,642,non-free,free,non-free,non-free,rural,rural,rural,rural,master,bachelor,master,master,level1,level1,apprentice,level1,5,12,1,18,cauc,cauc,cauc,cauc,15,15,15,15,39,39,39,39
male,cauc,1980 Q1,regular+aide,NA,NA,NA,403,NA,NA,NA,439,NA,NA,NA,non-free,NA,NA,NA,rural,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,6,NA,NA,NA,cauc,NA,NA,NA,35,NA,NA,NA,69,NA,NA,NA
male,afam,1979 Q1,regular,regular+aide,regular+aide,regular+aide,437,492,NA,NA,506,549,NA,NA,free,free,free,free,rural,rural,rural,rural,master,master,bachelor,bachelor,level1,level1,level1,probation,15,9,8,0,cauc,cauc,cauc,cauc,5,5,5,5,7,7,7,7
male,afam,1979 Q2,NA,small,NA,NA,NA,462,NA,NA,NA,484,NA,NA,NA,free,NA,NA,NA,suburban,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,4,NA,NA,NA,cauc,NA,NA,NA,11,NA,NA,NA,21,NA,NA
female,afam,1980 Q3,NA,NA,regular,regular,NA,NA,NA,644,NA,NA,NA,614,NA,NA,free,free,NA,NA,rural,rural,NA,NA,bachelor,bachelor,NA,NA,level1,probation,NA,NA,19,3,NA,NA,cauc,cauc,NA,NA,24,24,NA,NA,57,57
female,cauc,1980 Q3,small,NA,NA,NA,463,NA,NA,NA,454,NA,NA,NA,non-free,NA,NA,NA,urban,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,7,NA,NA,NA,cauc,NA,NA,NA,6,NA,NA,NA,9,NA,NA,NA
female,afam,1978 Q1,NA,regular+aide,regular+aide,NA,NA,503,520,NA,NA,458,486,NA,NA,free,NA,NA,NA,inner-city,inner-city,NA,NA,bachelor,master,NA,NA,level1,level1,NA,NA,35,32,NA,NA,afam,afam,NA,NA,11,11,NA,NA,30,30,NA
female,cauc,1979 Q4,regular+aide,NA,NA,NA,424,NA,NA,NA,494,NA,NA,NA,non-free,NA,NA,NA,rural,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,12,NA,NA,NA,cauc,NA,NA,NA,6,NA,NA,NA,8,NA,NA,NA
female,cauc,1980 Q2,regular,regular,small,small,427,477,545,618,478,518,556,603,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master,bachelor,bachelor,bachelor,level1,apprentice,level1,level1,12,1,27,23,cauc,cauc,afam,cauc,22,22,22,22,52,52,52,52
female,cauc,1979 Q4,regular,NA,NA,NA,443,NA,NA,NA,500,NA,NA,NA,non-free,NA,NA,NA,suburban,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,0,NA,NA,NA,cauc,NA,NA,NA,11,NA,NA,NA,17,NA,NA,NA
female,afam,1980 Q1,regular,regular+aide,NA,NA,419,433,NA,NA,429,481,NA,NA,free,free,NA,NA,inner-city,inner-city,NA,NA,bachelor,master,NA,NA,level1,level3,NA,NA,11,24,NA,NA,cauc,cauc,NA,NA,11,11,NA,NA,22,22,NA,NA
female,cauc,1979 Q4,small,NA,NA,NA,407,NA,NA,NA,454,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,6,NA,NA,NA,cauc,NA,NA,NA,36,NA,NA,NA,71,NA,NA,NA
male,afam,1979 Q3,NA,regular,NA,NA,NA,457,NA,NA,NA,505,NA,NA,NA,free,NA,NA,NA,inner-city,NA,NA,NA,bachelor,NA,NA,NA,probation,NA,NA,NA,9,NA,NA,NA,afam,NA,NA,NA,11,NA,NA,NA,15,NA,NA
male,afam,1978 Q4,NA,NA,NA,regular,NA,NA,NA,599,NA,NA,NA,601,NA,NA,NA,free,NA,NA,NA,inner-city,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,26,NA,NA,NA,afam,NA,NA,NA,11,NA,NA,NA,31
male,afam,1980 Q3,regular,regular+aide,regular+aide,NA,403,448,527,NA,468,470,494,NA,free,non-free,free,NA,suburban,suburban,suburban,NA,bachelor,bachelor,master,NA,apprentice,level1,level1,NA,1,19,18,NA,afam,cauc,afam,NA,11,11,11,NA,21,21,21,NA
female,cauc,1978 Q4,NA,small,small,NA,NA,453,544,NA,NA,490,550,NA,NA,free,free,NA,NA,suburban,suburban,NA,NA,bachelor,master,NA,NA,probation,level1,NA,NA,1,11,NA,NA,afam,cauc,NA,NA,11,11,NA,NA,25,25,NA
female,afam,1980 Q2,NA,regular,regular,NA,NA,509,560,NA,NA,470,523,NA,NA,free,free,NA,NA,suburban,suburban,NA,NA,bachelor,bachelor,NA,NA,level1,notladder,NA,NA,16,12,NA,NA,cauc,cauc,NA,NA,11,11,NA,NA,17,17,NA
male,afam,1980 Q2,NA,small,small,small,NA,524,582,595,NA,549,582,624,NA,non-free,free,free,NA,rural,rural,rural,NA,bachelor,bachelor,master,NA,level1,level1,level1,NA,15,18,12,NA,cauc,cauc,cauc,NA,30,30,30,NA,63,63,63
female,afam,1979 Q4,NA,NA,regular+aide,regular+aide,NA,NA,560,597,NA,NA,556,594,NA,NA,free,non-free,NA,NA,inner-city,inner-city,NA,NA,master,master,NA,NA,level1,level2,NA,NA,13,13,NA,NA,cauc,afam,NA,NA,11,11,NA,NA,26,26
female,afam,1980 Q2,regular+aide,regular,NA,regular+aide,492,629,NA,647,478,542,NA,678,free,free,NA,free,inner-city,inner-city,NA,suburban,bachelor,bachelor,NA,master,level1,apprentice,NA,level1,16,1,NA,22,afam,cauc,NA,afam,11,11,NA,11,22,22,NA,24
female,cauc,1980 Q3,small,NA,NA,NA,419,NA,NA,NA,444,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,12,NA,NA,NA,cauc,NA,NA,NA,4,NA,NA,NA,6,NA,NA,NA
male,cauc,1980 Q1,NA,regular+aide,small,small,NA,NA,NA,NA,NA,NA,NA,642,NA,free,free,free,NA,rural,rural,rural,NA,bachelor,master,master,NA,level3,level3,level1,NA,17,14,17,NA,cauc,cauc,cauc,NA,35,35,35,NA,70,70,70
male,afam,1978 Q3,NA,NA,NA,regular,NA,NA,NA,567,NA,NA,NA,604,NA,NA,NA,free,NA,NA,NA,inner-city,NA,NA,NA,master,NA,NA,NA,level3,NA,NA,NA,25,NA,NA,NA,afam,NA,NA,NA,11,NA,NA,NA,32
male,cauc,1980 Q3,small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,free,NA,NA,NA,urban,NA,NA,NA,master+,NA,NA,NA,level1,NA,NA,NA,12,NA,NA,NA,cauc,NA,NA,NA,7,NA,NA,NA,10,NA,NA,NA
male,cauc,1980 Q1,regular+aide,NA,NA,NA,407,NA,NA,NA,449,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,4,NA,NA,NA,cauc,NA,NA,NA,29,NA,NA,NA,62,NA,NA,NA
female,cauc,1979 Q4,regular+aide,regular,regular,regular,427,482,552,554,489,535,565,585,free,free,NA,free,urban,urban,urban,urban,NA,bachelor,bachelor,bachelor,NA,level1,level1,probation,NA,17,28,1,NA,cauc,cauc,cauc,20,20,20,20,48,48,48,48
male,afam,1980 Q2,NA,NA,regular+aide,regular+aide,NA,NA,611,633,NA,NA,546,585,NA,NA,free,free,NA,NA,inner-city,inner-city,NA,NA,master,master,NA,NA,level1,level2,NA,NA,13,13,NA,NA,cauc,afam,NA,NA,11,11,NA,NA,26,26
male,cauc,1980 Q2,regular+aide,regular,NA,regular,430,501,NA,NA,429,507,NA,NA,non-free,non-free,NA,non-free,suburban,suburban,NA,suburban,bachelor,bachelor,NA,bachelor,level1,probation,NA,level1,3,0,NA,22,cauc,cauc,NA,cauc,25,25,NA,25,58,58,NA,58
female,afam,1980 Q3,regular,regular,regular,regular,430,527,562,590,528,520,590,586,free,free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,bachelor,NA,level1,notladder,level1,4,11,4,7,cauc,cauc,afam,afam,11,11,11,11,20,20,20,20
female,cauc,1980 Q3,regular+aide,NA,NA,NA,440,NA,NA,NA,454,NA,NA,NA,non-free,NA,NA,NA,suburban,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,17,NA,NA,NA,cauc,NA,NA,NA,18,NA,NA,NA,43,NA,NA,NA
female,afam,1979 Q4,regular+aide,regular,regular,regular,410,536,547,593,439,584,561,604,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,bachelor,level1,probation,apprentice,apprentice,11,0,1,3,cauc,afam,cauc,cauc,18,18,18,18,45,45,45,45
female,afam,1979 Q2,NA,NA,NA,small,NA,NA,NA,618,NA,NA,NA,655,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,18,NA,NA,NA,cauc,NA,NA,NA,24,NA,NA,NA,57
female,cauc,1980 Q3,regular,NA,NA,NA,386,NA,NA,NA,429,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,13,NA,NA,NA,cauc,NA,NA,NA,38,NA,NA,NA,74,NA,NA,NA
female,cauc,1980 Q3,regular+aide,regular+aide,regular+aide,regular+aide,468,590,643,647,520,542,582,642,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level3,level1,level3,6,16,8,12,cauc,cauc,cauc,cauc,35,35,35,35,69,69,69,69
female,cauc,1980 Q3,regular,regular+aide,regular+aide,regular+aide,478,590,593,633,484,532,557,604,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,10,16,8,15,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63
female,cauc,1978 Q4,regular+aide,NA,NA,NA,408,NA,NA,NA,484,NA,NA,NA,free,NA,NA,NA,rural,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,13,NA,NA,NA,cauc,NA,NA,NA,23,NA,NA,NA,55,NA,NA,NA
female,afam,1979 Q3,NA,NA,regular+aide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,free,NA,NA,NA,suburban,NA,NA,NA,master,NA,NA,NA,level1,NA,NA,NA,19,NA,NA,NA,cauc,NA,NA,NA,22,NA,NA,NA,54,NA
female,afam,1980 Q1,small,small,small,small,413,629,NA,657,459,584,NA,651,free,free,free,free,inner-city,inner-city,inner-city,inner-city,master,bachelor,master,master,level1,level1,level1,notladder,8,8,21,11,cauc,cauc,afam,asian,11,11,11,11,28,28,28,28
male,cauc,1979 Q4,small,NA,NA,NA,430,NA,NA,NA,484,NA,NA,NA,non-free,NA,NA,NA,suburban,NA,NA,NA,bachelor,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,cauc,NA,NA,NA,11,NA,NA,NA,17,NA,NA,NA
male,other,1980 Q3,NA,NA,regular,regular,NA,NA,604,612,NA,NA,607,586,NA,NA,non-free,non-free,NA,NA,suburban,suburban,NA,NA,bachelor,master,NA,NA,level1,level1,NA,NA,4,19,NA,NA,cauc,cauc,NA,NA,17,17,NA,NA,41,41
male,afam,1980 Q3,regular+aide,small,small,regular+aide,NA,485,577,602,NA,515,554,594,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,master,level1,notladder,level1,level3,20,32,4,23,afam,afam,cauc,afam,11,11,11,11,27,27,27,16
male,afam,1980 Q2,regular+aide,regular,NA,NA,NA,492,NA,NA,463,532,NA,NA,non-free,non-free,NA,NA,suburban,suburban,NA,NA,bachelor,bachelor,NA,NA,level1,notladder,NA,NA,21,0,NA,NA,afam,afam,NA,NA,11,11,NA,NA,23,23,NA,NA
female,cauc,1980 Q3,NA,regular+aide,NA,NA,NA,514,NA,NA,NA,572,NA,NA,NA,non-free,NA,NA,NA,rural,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,3,NA,NA,NA,cauc,NA,NA,NA,23,NA,NA,NA,55,NA,NA
male,cauc,1980 Q3,small,small,small,small,NA,553,637,624,NA,567,577,614,free,free,free,free,rural,rural,rural,rural,bachelor,master,bachelor,bachelor,level1,level1,level1,level3,16,7,10,18,cauc,cauc,cauc,cauc,36,36,36,36,72,72,72,72
male,cauc,1979 Q3,NA,NA,regular,regular,NA,NA,488,NA,NA,NA,505,NA,NA,NA,free,free,NA,NA,rural,rural,NA,NA,bachelor,bachelor,NA,NA,level1,probation,NA,NA,6,0,NA,NA,cauc,cauc,NA,NA,9,9,NA,NA,12,12
male,cauc,1980 Q3,small,small,regular+aide,small,545,604,659,680,559,601,659,659,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,bachelor,bachelor,level1,level3,level1,level3,4,26,8,23,cauc,cauc,cauc,cauc,5,5,5,5,7,7,7,7
male,cauc,1979 Q2,NA,regular,regular,NA,NA,457,588,NA,NA,505,632,NA,NA,free,non-free,NA,NA,rural,rural,NA,NA,bachelor,bachelor,NA,NA,level1,notladder,NA,NA,15,13,NA,NA,cauc,cauc,NA,NA,6,6,NA,NA,8,8,NA
male,NA,1980 Q3,NA,NA,small,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,free,NA,NA,NA,suburban,NA,NA,NA,bachelor,NA,NA,NA,level1,NA,NA,NA,4,NA,NA,NA,cauc,NA,NA,NA,11,NA,NA,NA,25,NA
